Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2023-03-14;8.6;28.7;23.2;19.3;73.4;54;9.2;3.7;
2023-03-15;0;28.4;24;20.5;68;51;9.9;3.4;
2023-03-16;0;29.6;23.9;19.1;65.5;44;10.8;3.2;
2023-03-17;0;30.6;24.4;19.5;65.7;40;10.6;3.4;
2023-03-18;null;31.3;null;18.6;65.9;35;7.5;2.5;
2023-03-19;0;31;24.1;18.5;62.1;26;7.4;2.5;
2023-03-20;0;31.3;24;20.4;63.8;41;17;2.2;
2023-03-21;6.2;29.3;22.8;19.5;80;54;10.1;2.3;
2023-03-22;0;30.4;23.6;20;75.7;49;9.4;2.4;
2023-03-23;0;30.3;22.5;20.5;80.5;53;14.4;2.9;
2023-03-24;8.8;26.6;21.5;18.8;87.5;61;8;1.9;
2023-03-25;0;27.5;21.6;18.7;83.2;65;11.5;3.1;
2023-03-26;24;22.7;19.3;17.3;86.8;67;10.7;3.3;
2023-03-27;.2;23.8;18.7;15.1;74.9;50;7.2;1.9;
2023-03-28;0;28.4;20.8;15.5;71;50;10.1;3.2;
2023-03-29;0;29.5;22.6;19.1;74.7;57;15;3.2;
2023-03-30;8.4;23.8;19.9;17.2;82.3;65;12;2.2;
2023-03-31;.2;27.6;21.4;16.8;80.3;55;7.9;2.2;
2023-04-01;.8;23.1;15.7;10.3;69.9;32;10.6;2.6;
2023-04-02;0;23.9;16.1;10.3;71.5;43;7.5;2.1;
2023-04-03;0;27.4;19.4;13.5;68.5;40;12;3;
2023-04-04;0;26.5;20.1;16.1;73.3;45;10.1;2.8;
2023-04-05;0;23.4;18.8;15.6;80.1;61;9.2;2.7;
2023-04-06;0;18.4;17.1;17;86;73;8.6;2.7;
2023-04-07;12.8;20.8;17.1;15.1;86.8;71;7.6;1.9;
2023-04-08;1.4;21.4;17.9;15.6;86.3;71;7.1;2.3;
2023-04-09;0;26.7;20.1;16.3;77.5;55;8.6;2.5;
2023-04-10;0;27.5;21.5;17;72.7;47;10.6;2.4;
2023-04-11;0;28.5;22.2;17.2;68.4;37;10.8;2.7;
2023-04-12;0;28.8;22.5;18.2;63.8;42;7.7;2.4;
2023-04-13;.8;24.4;18.2;17.3;81.8;54;9.4;2.6;
2023-04-14;.2;15.8;14.4;13.4;91.8;86;9.9;3.1;
2023-04-15;.4;21.1;16.8;13.4;88.2;67;8.3;2;
2023-04-16;.4;24.1;18.8;16.7;85.4;70;10.5;3.3;
2023-04-17;30;20.8;17.6;16.6;89.4;69;7.9;1.7;
2023-04-18;.2;20.5;15.1;11.4;80.1;52;6.3;1.7;
2023-04-19;0;15.8;11.8;9.9;66.5;43;15.8;3;
2023-04-20;6.2;17.1;10.3;6.4;82.7;54;5.9;1.3;
2023-04-21;0;22.3;14.3;8.6;69.5;47;8.9;2.9;
2023-04-22;0;23.1;17.3;12;67.8;43;10.4;3;
2023-04-23;0;23.8;18.3;13.8;65.2;46;8.1;3.3;
2023-04-24;0;25.8;19.4;15.4;67.7;41;9.9;3.2;
2023-04-25;0;23;18.6;15.5;72.9;58;10.6;3.3;
2023-04-26;8.4;21.5;17.5;15.5;88.4;67;7.6;1.9;
2023-04-27;.2;19.4;15.5;13.7;89.1;66;6.4;1.5;
2023-04-28;.4;22.5;15.5;10.2;74.9;36;5.6;1.8;
2023-04-29;0;24;17.4;10.8;71.4;48;9.3;2.7;
2023-04-30;0;24.3;18.6;13.8;71.9;52;11.5;3.8;
2023-05-01;0;25.4;19;14.6;75.7;55;9;3;
2023-05-02;0;18.6;17;16.2;92.7;81;8.1;1.9;
2023-05-03;null;17.3;null;14.5;94.8;89;7.9;null;
2023-05-04;null;19.1;17.4;15.8;96;95;4;.8;
2023-05-05;33.8;19.2;17.9;16.8;93.9;87;8.9;2.4;
2023-05-06;18.6;25.7;20.9;17.5;86.3;71;9.7;2.4;
2023-05-07;0;26.6;22;19.4;81.1;64;8.5;2.8;
2023-05-08;35;19.1;16.1;15.2;92.3;79;9.4;2.3;
2023-05-09;.4;19.4;14;10.5;83.5;53;5.9;1.4;
2023-05-10;.4;17.3;12.4;9.3;89.6;62;6.7;1.4;
2023-05-11;.2;15.4;10.7;6.8;82.5;49;7.1;1.4;
2023-05-12;.2;17.3;11.9;8.4;78.7;49;6.3;1.5;
2023-05-13;0;18.6;11.7;6.6;80.8;50;6.3;1.8;
2023-05-14;.2;20;13.5;7.9;75.1;49;5.1;2.1;
2023-05-15;0;21.3;null;9.8;72.4;44;6.7;2.4;
2023-05-16;null;20.3;null;null;null;48;null;null;
2023-05-17;null;23.5;null;null;null;42;null;null;
2023-05-18;null;23.7;null;null;null;46;null;null;
2023-05-19;null;24.2;null;null;null;42;null;null;
2023-05-20;null;22.2;null;null;null;49;null;null;
2023-05-21;null;null;null;null;null;null;null;null;
2023-05-22;null;null;null;null;null;null;null;null;
2023-05-23;null;25;null;null;67.5;57;null;null;
2023-05-24;0;25;19.3;14.6;68.2;45;10.5;3.3;
2023-05-25;0;24.8;19;14.2;66.3;39;10.6;3.2;
2023-05-26;0;23.7;19.4;16.2;70.7;55;13.4;4.9;
2023-05-27;13;22.1;16.8;15.2;88.8;61;12.8;2.7;
2023-05-28;.2;15;11.7;10.3;85.8;75;12.5;3.1;
2023-05-29;0;16.7;11.9;9.1;79.4;66;7.8;2.5;
2023-05-30;0;20.2;14.6;10.9;81.5;63;9.4;3.2;
2023-05-31;0;20.7;15.3;11.8;74.2;41;7.1;2.3;
2023-06-01;0;21.4;15.6;10.7;73.6;44;6.2;2.2;
2023-06-02;0;22.7;16.7;11.3;69.9;46;9.3;3;
2023-06-03;0;21.8;16.7;12.3;64.6;51;12.6;3.6;
2023-06-04;0;22.1;16.6;12;77.3;59;5.5;2.5;
2023-06-05;0;18.4;15.9;13.1;87;72;6.3;1.8;
2023-06-06;0;21.9;15.6;11.8;82.4;57;9.3;2.4;
2023-06-07;0;22.7;17.1;12.6;74.9;56;8.9;2.6;
2023-06-08;0;23.7;17.8;12.1;75.7;58;6.8;2.6;
2023-06-09;0;23.8;18.6;13.4;64.6;45;10.3;3.8;
2023-06-10;0;24.3;19.6;15.2;66.1;50;14.9;3.5;
2023-06-11;27.2;21.2;9.9;8;93.2;75;13.2;2.3;
2023-06-12;1.6;9.9;6.1;3.1;81.1;59;6.9;1.7;
2023-06-13;0;10.2;6;1.9;80.5;69;10.6;2.7;
2023-06-14;3;11.1;9.4;5.3;93.5;91;9.8;2.8;
2023-06-15;30;12.9;11.8;9;94.5;93;10.5;2.8;
2023-06-16;98;13;11.1;10.5;96.2;93;16.1;4.1;
2023-06-17;1.2;11.9;9.7;8.8;88.3;69;7.2;1.8;
2023-06-18;0;12.7;8.3;4.6;81.5;57;5.5;1.3;
2023-06-19;0;16.6;9.1;3;81;55;7.7;2.3;
2023-06-20;0;18.1;11.9;6.1;74.5;55;8.5;2.7;
2023-06-21;0;14;12.8;9.2;82.3;74;9.2;3;
2023-06-22;0;18.3;15.6;12.1;88.4;83;10.1;2.9;
2023-06-23;null;17.2;16;14.8;90.7;86;11;3.6;
2023-06-24;null;24.4;18.9;14.9;76.1;59;9.8;3.2;
2023-06-25;null;23.3;19.8;16.1;72.8;60;10.9;3;
2023-06-26;null;24.6;20.5;17.1;68.6;45;7.8;3.3;
2023-06-27;null;23;18.6;15;70.1;53;10.8;3.2;
2023-06-28;0;20.9;15.6;14;80;61;9.9;2.7;
2023-06-29;2.6;15.2;9.9;6.6;77.6;46;8.3;2.1;
2023-06-30;0;18.5;12.2;7.1;85;71;6.8;1.3;
2023-07-01;0;18.6;13.9;8.5;93.3;77;3.9;1.3;
2023-07-02;0;16.9;14.2;12.5;95;85;4.7;1.7;
2023-07-03;0;21.7;15.9;12.4;79.8;62;9.6;3;
2023-07-04;0;20.3;15.3;11.3;75.1;53;10.6;3.2;
2023-07-05;0;19.6;14.3;10.8;75.5;59;11.3;3.3;
2023-07-06;0;23.3;16.9;11.7;69.6;44;9.6;3.2;
2023-07-07;0;20.2;15.9;14.2;86.6;57;7.9;2;
2023-07-08;62.4;17;14.1;12.1;88.4;70;12.4;3;
2023-07-09;0;19.8;14.6;10;85.5;72;8.8;2.8;
2023-07-10;0;20.6;15.9;13;86.8;67;8.2;2.1;
2023-07-11;0;14;12.6;11.3;94.4;90;8.8;2.6;
2023-07-12;21.4;16.1;15;11.5;94.6;90;11.7;3.3;
2023-07-13;62.6;16.1;9.8;8.4;92.3;80;22.5;5.4;
2023-07-14;12.6;10.6;6.5;5;88.9;64;10.8;2.2;
2023-07-15;.2;15.4;8.3;2.9;82.8;61;9.3;2.3;
2023-07-16;0;14.8;10.2;4.9;83.3;68;null;null;
2023-07-17;0;11.8;7.4;5.1;84;49;null;null;
2023-07-18;0;10.2;5.8;3.3;81;63;null;null;
2023-07-19;0;14.4;8.9;4.2;79.8;63;null;null;
2023-07-20;.2;20.7;15.1;7.1;73.1;58;null;null;
2023-07-21;0;24.4;18;13.5;72.3;52;null;null;
2023-07-22;0;24.5;18.6;14.5;69.7;41;null;null;
2023-07-23;0;25.2;19.9;16.1;68.6;52;null;null;
2023-07-24;0;25;17.4;13.9;83.1;54;8;null;
2023-07-25;0;19.4;16.2;13.9;85.1;66;6.6;1.8;
2023-07-26;0;22.7;18.6;14.6;71.9;59;10;3.8;
2023-07-27;0;18.4;11.7;7.1;73.8;35;12.5;2.1;
2023-07-28;4.4;13.3;9.8;8.5;86.8;66;10.2;2.2;
2023-07-29;0;15.6;9.1;5;79.1;51;7.9;1.9;
2023-07-30;0;20.7;12.7;6.9;76.6;59;8.7;3;
2023-07-31;0;22.5;16.3;8.7;78.1;57;6.9;2.3;
2023-08-01;0;23.7;17.7;11.9;78;59;8.4;3;
2023-08-02;0;25.1;18.8;12.8;74;51;7.8;2.7;
2023-08-03;0;23.7;17.8;14.7;81.9;60;7.3;2.3;
2023-08-04;.2;25.9;18.8;13.9;76.6;43;10;2.5;
2023-08-05;0;25.7;19.5;14.9;75.9;56;5.4;1.8;
2023-08-06;0;26.6;20.8;15.4;63.4;38;11.6;4;
2023-08-07;1.4;22.4;16.1;17.1;79.8;50;11.3;2.9;
2023-08-08;6.2;15.6;12.2;9.1;79.8;64;10.4;3.4;
2023-08-09;0;15.1;13.2;11.3;84;73;12.5;4.2;
2023-08-10;18;23.6;17.5;12.6;80.9;64;11.1;4.3;
2023-08-11;22.2;22.6;18.1;14.4;82.5;66;16.8;3.6;
2023-08-12;0;18.8;13.4;10.5;70.3;42;12.1;2.8;
2023-08-13;0;13.7;7.4;2.6;60;29;6.8;1.6;
2023-08-14;0;21.5;12.3;5.1;67.8;27;7.9;2.2;
2023-08-15;0;25.1;16.8;10.6;62.6;24;8;3.1;
2023-08-16;0;26.8;19.4;12.7;59.6;39;10.1;3.4;
2023-08-17;0;28;21.4;14.9;65;45;10.6;3.5;
2023-08-18;0;24.2;18;18.6;79.3;54;13.6;3.6;
2023-08-19;10.8;16.1;12.3;8.6;75.4;37;12;2.4;
2023-08-20;0;20.7;14.1;8.9;72.3;52;9.5;2.7;
2023-08-21;0;22;16.8;12.6;77;56;7.5;2.2;
2023-08-22;0;26.5;21;14.9;67.2;59;17.4;6.4;
2023-08-23;0;28.9;23.4;18.5;68.5;46;13.6;4;
2023-08-24;6.6;16.8;12.4;11.5;87.7;67;11.5;3.2;
2023-08-25;.2;14.4;9.7;5.7;70.7;41;9.7;2.6;
2023-08-26;.2;13.6;7.9;3.1;65;29;10.1;2.5;
2023-08-27;0;11.9;6.9;3.1;67.8;48;8.4;2.4;
2023-08-28;0;16.6;8.1;2;70.1;39;8.2;2.5;
2023-08-29;0;20.8;12.6;6.8;66.2;34;11.3;3.6;
2023-08-30;0;22.4;15.4;9.6;65.3;34;8.2;2.5;
2023-08-31;0;24.4;17.7;12.5;61.8;33;8.3;2.6;
2023-09-01;0;21.5;17.2;12.5;68.5;52;12.1;3.8;
2023-09-02;19;20.5;17.1;14.6;83.8;72;19.1;4.2;
2023-09-03;34;19;17.3;15.9;91.4;82;8.1;2.8;
2023-09-04;99.2;19.6;17.3;16.5;95.5;90;12.9;2.9;
2023-09-05;51.6;14.7;11.6;10.2;87.5;69;15;3.3;
2023-09-06;0;22.2;13.7;7.3;76.6;52;9.5;3.3;
2023-09-07;0;23.1;17.4;12.1;71.4;59;16.3;6.6;
2023-09-08;32.4;20.3;17.4;15.7;86.2;72;13.6;3.1;
2023-09-09;6.6;18;14.9;12.7;92.9;81;10.8;1.9;
2023-09-10;.4;23.9;17.8;12.8;84.1;65;7.1;2.1;
2023-09-11;0;29.7;23;16.7;68.6;41;10.6;4.4;
2023-09-12;0;26.9;19.4;18.3;77.3;45;15.1;3.5;
2023-09-13;16.2;16.8;11.9;9.8;95.9;91;12.1;2.7;
2023-09-14;33;13.9;9.2;6.4;84.9;53;14.6;3.1;
2023-09-15;.2;19.2;10.9;3.8;67.5;33;6.1;2.2;
2023-09-16;0;26.7;17.6;8.6;53.4;24;14.8;4.4;
2023-09-17;0;31.1;23.7;14.4;50.9;36;9.8;4;
2023-09-18;0;30.6;22.8;21.1;68.2;41;15.1;4.4;
2023-09-19;28.6;19.2;17.6;15.7;89.6;80;14.9;4.1;
2023-09-20;8;28.2;21.3;15.8;80;57;8.8;2.7;
2023-09-21;0;30.4;22.9;19.1;79.6;51;11.1;3;
2023-09-22;14.4;21.3;19.3;17.6;91.6;81;11.7;2.6;
2023-09-23;14.2;21.8;18.4;16.1;90.1;76;23.7;3;
2023-09-24;13.6;23.1;19.2;16.1;87.8;79;14.4;2.7;
2023-09-25;36.6;16.2;14.4;13.6;96.3;93;10.1;2.7;
2023-09-26;14.6;23.3;16.4;13.6;90.8;73;10.5;2.7;
2023-09-27;4;15.2;12.8;12.4;93.5;83;10.7;3.2;
2023-09-28;.4;20.3;13.1;6.7;74;49;11.5;3.5;
2023-09-29;0;23.6;17.5;11.4;70.5;56;12.5;3.5;
2023-09-30;0;20.5;16.1;14.7;84.8;71;9.5;2.6;
2023-10-01;0;18.6;13.3;11.2;83.7;55;8;1.9;
2023-10-02;0;18.4;12.4;6.6;74.1;46;8.6;2.4;
2023-10-03;0;26.1;16;8.7;73.8;36;7.9;2.4;
2023-10-04;39.8;23.5;17.1;13.4;90.1;67;18.5;3.6;
2023-10-05;.2;20.8;15.7;12.1;79;42;6.9;1.9;
2023-10-06;0;19.9;16.4;13.1;86.6;72;6.4;1.9;
2023-10-07;60.6;17.7;16.3;16.1;95;89;13.4;2.8;
2023-10-08;2.4;17.3;14.3;12.9;89.9;82;13.3;2.4;
2023-10-09;1.4;20.1;15.6;13.5;85.4;64;7.6;2.3;
2023-10-10;0;26.1;18.7;12.5;69.6;42;9.9;3.6;
2023-10-11;0;20.3;17.1;16.9;86;62;13.3;3.4;
2023-10-12;56.6;14;11;10.8;92.9;89;14.9;3.9;
2023-10-13;.6;14.6;10.8;8.5;81.8;67;9.7;2.9;
2023-10-14;0;21.6;14.5;9.2;74.2;43;9.2;3.2;
2023-10-15;0;25.7;18.7;13.5;70.2;50;11.3;4.1;
2023-10-16;4.4;21.1;17.7;15.9;88.4;68;13;4;
2023-10-17;51.2;19.5;17.1;16.9;91.3;81;14.8;2.9;
2023-10-18;.2;17.1;13.3;10.8;81.5;64;10.5;2.9;
2023-10-19;0;18.7;15.3;12.6;80.3;68;9.6;2.4;
2023-10-20;0;23.5;17.8;13.6;78.2;60;8.1;2.2;
2023-10-21;0;27.4;19.1;14.5;80.8;56;6.9;2.1;
2023-10-22;0;27.9;20.3;15.7;78.8;57;11.8;2.8;
2023-10-23;1.2;22.5;20.2;18.2;87.8;78;9.4;2.1;
2023-10-24;.2;25.7;20.3;17.8;88.1;70;8.5;1.7;
2023-10-25;0;21.8;16.3;13.1;79.3;52;10.7;2.2;
2023-10-26;.2;21.5;16.2;12.6;70.3;47;8.1;2.3;
2023-10-27;0;25.9;18.7;12.8;72.3;51;9.2;3.6;
2023-10-28;0;22.6;19.7;18.4;77.7;67;12.5;3.7;
2023-10-29;0;28.5;22;16.5;72.2;46;13.6;2.4;
2023-10-30;7.8;23.7;19.8;17.8;84.9;67;10.2;2.4;
2023-10-31;5.2;21;17.9;16.4;87.5;73;10.4;2.9;
2023-11-01;0;23.5;18.3;16.2;81.4;66;12.2;3.1;
2023-11-02;6.8;20.4;17.2;15.1;83.9;74;12;4.2;
2023-11-03;23.6;17.9;16.3;16.2;90.5;86;19.9;3.4;
2023-11-04;17;16.7;12;9.4;78.6;55;10.5;3.3;
2023-11-05;0;22.9;14.7;8.4;65.7;26;7.6;1.9;
2023-11-06;0;28.6;18.6;11.8;68.5;28;8.3;2.4;
2023-11-07;0;31.2;23;15.6;49.6;15;10;3.4;
2023-11-08;0;27.3;22.1;18.5;63.3;36;11.7;3.7;
2023-11-09;6;22.6;19.3;18.3;86.8;65;11.9;2.2;
2023-11-10;0;29.2;22.2;16;75.3;50;9.3;3.1;
2023-11-11;1;33.4;23.4;21.4;77.2;42;20.1;4.9;
2023-11-12;17;25.2;20.9;19.6;84.4;60;15.2;3.8;
2023-11-13;66.4;21;19;17.3;92;83;17.9;2.7;
2023-11-14;3.8;20.7;19.1;18.1;90.6;76;8.7;1.8;
2023-11-15;2.6;20.5;18.8;16.5;89.9;86;29.6;3.4;
2023-11-16;7.2;23.8;20.5;17.6;89.6;76;10.6;2.4;
2023-11-17;1;20.4;18.9;18.9;93;90;12.5;3;
2023-11-18;73;21.1;17.7;17.1;95.5;90;24.4;2.7;
2023-11-19;7.2;24.9;18.6;14.3;81.4;54;6.4;1.6;
2023-11-20;0;27.7;20.5;12.6;48.3;29;7.1;2.6;
2023-11-21;0;31.1;23.8;17.6;63.7;39;9.5;2.6;
2023-11-22;0;27.5;20.7;20.6;82.5;50;15.5;2.7;
2023-11-23;22.8;22.6;17.8;15.7;84.7;54;9.4;2.8;
2023-11-24;0;23.4;19.1;13.3;52.4;30;9.7;2.5;
2023-11-25;0;24.1;17.7;11.7;69.5;46;9.3;2.5;
2023-11-26;0;28;20.4;15.9;68;35;9.4;2.9;
2023-11-27;0;26.9;21.4;17.4;71.5;50;11.1;2.7;
2023-11-28;5;22.3;null;17.6;92.6;79;9.9;3.2;
2023-11-29;9.2;28;21.4;17.1;82;61;10.1;3.1;
2023-11-30;6.2;28.3;23.3;18.8;78.7;47;7.6;2.4;
2023-12-01;1.8;34.1;26.2;18.8;68.5;37;7.8;2.3;
2023-12-02;0;31.1;24.3;20.9;79.3;50;18.8;3.2;
2023-12-03;30;27.9;22.2;19.5;88.9;71;11.2;2.6;
2023-12-04;9;18.9;17.5;17.3;92;87;11.4;3.4;
2023-12-05;.8;25.4;20.2;16.3;81.2;65;8.8;2.8;
2023-12-06;1.4;25.8;21.9;19.9;84.5;76;10.5;3.6;
2023-12-07;13;24.6;21.9;20.4;87.6;78;11.3;3.2;
2023-12-08;.2;21.6;17.1;14.5;75;50;12.4;3.4;
2023-12-09;0;25.2;17.8;12.1;76;57;9.2;3.1;
2023-12-10;0;22;19.2;16.8;78.7;67;11.3;3.3;
2023-12-11;.4;26.2;20.1;16.4;81.2;51;7.2;1.8;
2023-12-12;0;30.9;23.4;17.2;62;28;11.5;2.9;
2023-12-13;0;28.4;23.9;18.5;66;53;10.7;3.1;
2023-12-14;0;30.3;24.9;21.9;68.6;54;14;2.9;
2023-12-15;11.2;33.8;25;19.6;76.9;46;19;2.9;
2023-12-16;27.8;30.5;23.9;20;82.8;67;9.7;2.3;
2023-12-17;0;35;27.3;21.3;62.6;35;10.3;2.7;
2023-12-18;0;33.4;27;22.1;67.1;42;11.1;2.4;
2023-12-19;15.6;25.6;21.6;19.5;88.3;72;12.8;2.5;
2023-12-20;.2;25.9;21.5;18.3;85.5;67;7.2;1.8;
2023-12-21;0;28.8;23.6;20;71.9;57;9.7;3;
2023-12-22;0;31.6;24.7;20.8;74.5;45;10.7;2.1;
2023-12-23;4;29;22.2;17.3;76.6;49;13.4;2.1;
2023-12-24;0;27.7;23.1;19.7;80.6;61;9.3;1.8;
2023-12-25;.2;25.6;21.7;20;87;71;15.6;2.8;
2023-12-26;3.8;23.4;18.5;13.5;72.4;36;8.1;2.3;
2023-12-27;0;26.5;19.4;13.2;65.6;34;7.1;2.4;
2023-12-28;0;31.7;23.9;17.3;59.5;35;12.8;3.8;
2023-12-29;4.8;27.9;21.8;17.5;77.8;47;22.5;2;
2023-12-30;1.2;23.6;18.5;14.8;79.8;59;11.1;2.5;
2023-12-31;.2;23.9;17.9;13;78;58;8.3;2.2;
2024-01-01;0;29.5;21.6;16.5;72;40;9.8;3;
2024-01-02;15.6;25.1;20.2;18.2;84.5;68;14.2;3.7;
2024-01-03;25.2;25.8;20.1;15.7;80.8;62;14.3;2.7;
2024-01-04;1.2;26;20.4;16.7;76.8;61;9.9;2.9;
2024-01-05;0;27.9;21.8;17.5;72;49;10.1;3.1;
2024-01-06;1.8;30.5;23.4;17.7;68.8;43;10.4;3.2;
2024-01-07;0;31.4;24.7;20.7;73.3;47;22.1;2.7;
2024-01-08;4.6;27.6;23.6;19.8;73.2;54;9.1;2.2;
2024-01-09;.4;31.6;23.6;19.9;79.1;49;14;2.1;
2024-01-10;6.6;28.9;23.7;19.5;77.2;59;9.2;2.7;
2024-01-11;0;24.3;21.7;21.2;86.3;74;11.4;2.6;
2024-01-12;0;25.3;20.8;18.2;78.7;56;11.1;3;
2024-01-13;0;28.3;21.1;16.3;75;55;7.4;2.6;
2024-01-14;0;32.3;23.9;19.1;75;48;25;3.3;
2024-01-15;15.4;30.8;23.7;18.8;76.9;51;7.8;2.5;
2024-01-16;0;30.2;25.5;21.1;76.2;56;7.7;2.3;
2024-01-17;30.4;25.6;21;18.6;88.4;71;18.8;2.5;
2024-01-18;5.2;22.7;21.4;19.6;88.7;80;8.5;2.7;
2024-01-19;0;30.2;24.2;20.5;79.8;56;8;2.4;
2024-01-20;4.8;25.4;21.8;21.1;87.5;75;10.2;2.4;
2024-01-21;4;24.2;20;17.9;81.5;62;11.9;3.3;
2024-01-22;0;23.1;19.1;16;75.8;66;11.5;3.3;
2024-01-23;0;24.6;18.7;15.6;73.7;55;9.6;3.1;
2024-01-24;6;21.2;16.9;15.3;85.5;67;10.3;2.6;
2024-01-25;57;23.4;18.6;14.4;74.1;48;10;3;
2024-01-26;0;23.1;18;12.2;74.9;57;10.4;2.5;
2024-01-27;.4;22.9;18.3;14.8;79.6;62;9.3;2.6;
2024-01-28;.4;24;19;15.8;83.3;65;10.1;2.2;
2024-01-29;1.6;26.7;20.4;15.4;79.8;51;7.6;2;
2024-01-30;.2;27.6;21.3;16.8;77.4;49;7.1;1.7;
2024-01-31;0;28.5;21.8;16.6;65.5;30;7.8;2.3;
2024-02-01;0;29.5;23.2;17.5;66.2;32;10.7;2.9;
2024-02-02;0;30.5;23.5;17.7;64.6;34;10.1;3.2;
2024-02-03;0;31.4;23.3;18.2;69.2;40;11;3.1;
2024-02-04;2.2;30.5;24.1;21.1;74.4;53;6.9;2.2;
2024-02-05;.4;31.6;24;19.1;78.9;43;9.7;2.3;
2024-02-06;.8;30.9;24.4;19.8;76.4;50;8.5;2.6;
2024-02-07;0;32.7;25.5;20.5;72.8;37;8.8;2.4;
2024-02-08;null;32.8;null;20.4;73.2;38;9.1;2.3;
2024-02-09;0;33.2;26;21.5;69.7;39;9.5;2.8;
2024-02-10;0;33;26.3;22;65.9;42;10.9;3.2;
2024-02-11;0;31.3;26.4;22.3;68.6;48;9.3;2.5;
2024-02-12;0;33;26.6;23.6;67.5;47;15.3;2.9;
2024-02-13;14;27.5;21.7;21.4;89.8;62;11.9;2.6;
2024-02-14;33.6;21;17.8;16;85.5;72;11;3;
2024-02-15;0;24.2;19.7;16.4;72.7;60;9.4;3;
2024-02-16;7.8;21.8;19.2;17.8;86;78;10.4;3.3;
2024-02-17;23.2;28.7;21.3;17.8;81.3;57;13.8;3.1;
2024-02-18;11.2;30;22.5;18.4;78;52;11;3.2;
2024-02-19;7.2;27.1;22.3;19.8;80;61;9.3;2.7;
2024-02-20;.2;25.8;21.2;17.7;77.9;56;10.6;2.5;
2024-02-21;0;27.2;21.4;17.1;75;50;10.3;2.5;
2024-02-22;0;29.6;22.2;17.8;75.4;50;9.7;2.8;
2024-02-23;10.2;31.4;24.7;20.1;71.9;44;8.6;2.2;
2024-02-24;0;30.7;25.5;21.4;72.1;48;11.6;2.4;
2024-02-25;0;29.2;23.6;19.6;77.6;52;10.7;2.8;
2024-02-26;0;27.8;23.4;21.8;80.1;67;9.9;3.5;
2024-02-27;33.6;27.1;22.7;19.8;88.9;71;12.5;2.6;
2024-02-28;2.2;28.6;23.5;21.3;87.6;68;6.3;1.5;
2024-02-29;2.6;26.6;23.2;21.2;87.3;70;5.4;1.2;
2024-03-01;0;28.9;23.4;19.9;79.1;48;8.6;1.9;
2024-03-02;0;30.4;24.6;20.2;72.3;51;9.9;2.8;
2024-03-03;0;28.6;23.6;21.1;82;62;10.2;2.5;
2024-03-04;7.8;20.9;18.9;18.3;92.9;87;9.3;2.4;
2024-03-05;11.6;21.4;17.4;15.7;83.9;64;9.5;2.3;
2024-03-06;0;26.3;18.6;11.9;65.4;45;9.2;2.6;
2024-03-07;0;29.2;22.2;16.5;74.6;54;8.3;2.7;
2024-03-08;0;23.8;21.6;21;86.7;74;10.6;3.5;
2024-03-09;5.4;26.2;21.8;20.2;88;78;14.2;2.8;
2024-03-10;1.4;27.2;21.4;16.9;84.8;58;7.1;1.6;
2024-03-11;.2;29.2;21.6;15.9;74.7;43;7.7;2.4;
2024-03-12;.2;30.6;23.2;17.4;72.1;45;10.6;2.3;
2024-03-13;0;30.5;24.5;19.4;69.3;42;8;2.3;
2024-03-14;0;32.2;25.7;19.9;66.8;33;7.2;2.2;
2024-03-15;.8;26.8;22.9;20.4;83.7;66;9.1;2.4;
2024-03-16;3.4;27.7;22.2;19.8;90.1;70;10.3;2;
2024-03-17;16.8;24.9;21.9;19.8;85.8;72;7.8;1.7;
2024-03-18;.2;31;24.4;19.5;78.3;53;8;2.4;
2024-03-19;0;26.1;23.6;21.3;83.3;67;6.3;1.7;
2024-03-20;0;31.8;25.1;20.1;77.6;54;11.4;2.9;
2024-03-21;21.8;28.4;20.7;16.8;88.9;68;21;3.7;
2024-03-22;1.4;21;16;13.5;81.9;58;10.6;2.7;
2024-03-23;0;24.7;18.3;13.3;67.4;42;10.3;3;
2024-03-24;0;26.7;20.3;16.3;69.5;44;10.3;3.1;
2024-03-25;0;25.7;19.8;15.3;79.8;56;8.9;2.1;
2024-03-26;.2;24.5;18.8;13.3;74.9;46;8.9;2.3;
2024-03-27;0;27.9;20.6;15.8;74;52;8.8;2.9;
2024-03-28;0;28;21.8;18.3;78.5;57;8.3;2.6;
2024-03-29;.2;29.2;22.3;19.4;78.5;48;9.4;2.6;
2024-03-30;1.2;28.1;21.6;16.3;72;48;9.4;2.1;
2024-03-31;0;29.2;22.6;17.7;70;35;6.5;2.4;
2024-04-01;0;30;22.5;18.6;72.1;45;11.4;2.2;
2024-04-02;3;21.8;19.1;17.9;90.8;80;7.9;1.6;
2024-04-03;0;30.8;22.2;16.5;76.9;48;10.8;2.1;
2024-04-04;0;26.6;22.8;20.4;83.6;70;8.1;1.9;
2024-04-05;.2;21.5;19.5;18.5;90.5;86;11.8;2.4;
